code,predicted_pm2.5
1734,4.6062136
1735,3.4155111
1736,3.1943526
1737,4.8909683
1738,2.8308587
1739,2.4741316
1740,3.934011
1741,4.514836
1742,5.935269
1743,3.958363
1744,5.502399
1745,2.5473003
1746,4.369264
1747,5.575123
1748,5.534646
1749,5.5540013
1750,5.632572
1751,5.885838
1752,5.6476274
1753,5.509103
1754,5.4833994
1755,4.031171
1756,2.8025527
1757,4.182146
1758,4.00479
1759,3.4718037
1760,3.1786177
1761,5.4796734
1762,5.359993
1763,5.617407
1764,5.616085
1765,5.368661
1766,5.503895
1767,5.502653
1768,5.4867196
1769,2.0924978
1770,3.673387
1771,2.713335
1772,4.1371245
1773,4.1536455
1774,3.1408942
1775,3.3786738
1776,3.343358
1777,3.9794357
1778,2.5524755
1779,3.2119436
1780,4.7329073
1781,4.7473793
1782,3.475603
1783,4.046401
1784,4.628733
1785,2.6425796
1786,3.6264498
1787,4.6661196
1788,4.1515207
1789,5.5830016
1790,2.6057475
1791,4.292396
1792,5.47567
1793,3.928487
1794,2.4788818
1795,3.2201447
1796,3.9382358
1797,3.2545931
1798,4.175513
1799,4.185861
1800,3.7066877
1801,3.6216745
1802,3.5812802
1803,3.9327617
1804,4.640463
1805,2.8825638
1806,3.8781319
1807,2.5880222
1808,3.3637502
1809,2.1518402
1810,4.7493205
1811,5.2811637
1812,5.4352574
1813,6.0424047
1814,5.519137
1815,5.466463
1816,4.228489
1817,3.7281349
1818,6.4398856
1819,5.532219
1820,3.7537377
1821,5.435541
1822,5.846771
1823,5.327676
1824,5.3860674
1825,3.3319108
1826,4.124761
1827,4.8078775
1828,3.4358559
1829,3.2383106
1830,5.1511116
1831,5.587942
1832,5.6567745
1833,5.6902313
1834,5.556653
1835,5.4052205
1836,5.2596817
1837,5.5297027
1838,3.926192
1839,5.0704107
1840,3.3419092
1841,3.540432
1842,2.7302105
1843,4.708827
1844,4.075932
1845,4.8833895
1846,3.405777
1847,3.2965071
1848,4.6538334
1849,4.293194
1850,4.918368
1851,3.33094
1852,4.74426
1853,3.40128
1854,3.3827143
1855,3.2776666
1856,4.5738306
1857,2.993347
1858,3.747325
1859,5.3824124
1860,4.0752625
1861,2.8928242
1862,5.328388
1863,5.3230214
1864,5.3450665
1865,3.3190336
1866,5.2111325
1867,3.370441
1868,3.9611757
1869,3.2967086
1870,3.8817987
1871,4.6200337
1872,4.323882
1873,2.6311712
1874,3.3594687
1875,4.1924906
1876,2.845623
1877,4.053856
1878,3.8807585
1879,3.3452525
1880,4.062437
1881,3.2592692
1882,4.4694667
1883,5.5878153
1884,4.159587
1885,5.9861164
1886,3.708897
1887,3.4830267
1888,2.706933
1889,4.056263
1890,4.7233896
1891,5.200535
1892,5.4060674
1893,5.193128
1894,4.283469
1895,3.9830196
1896,5.1278563
1897,5.471535
1898,5.495175
1899,5.3515606
1900,5.5793633
1901,5.3212113
1902,5.5303874
1903,5.468695
1904,4.5614753
1905,4.139291
1906,5.475312
1907,5.3562374
1908,3.9643917
1909,5.305648
1910,4.743821
1911,3.3547513
1912,3.8920922
1913,3.1997142
1914,4.025386
1915,4.0836678
1916,3.3218625
1917,4.9652505
1918,3.5035787
1919,4.611504
1920,3.679336
1921,3.5648289
1922,3.7101614
1923,3.9343154
1924,5.4295554
1925,3.306199
1926,3.2456331
1927,4.60427
1928,3.9896345
1929,3.2540927
1930,3.7111454
1931,4.0030704
1932,3.3608556
1933,4.0304737
1934,4.0649767
1935,2.699422
1936,3.879671
1937,3.2193177
1938,2.7707617
1939,3.353603
1940,4.046835
1941,3.4224994
1942,5.3311987
1943,5.2932158
1944,3.4529896
1945,4.03325
1946,2.9652705
1947,3.2188067
1948,3.8462343
1949,3.1744528
1950,4.758252
1951,3.891035
1952,1.905793
1953,3.5312967
1954,2.931951
1955,5.3633146
1956,4.2030706
1957,2.9086237
1958,5.661302
1959,5.520149
1960,4.1306543
1961,5.435504
1962,5.204074
1963,3.895032
1964,4.865109
1965,5.015736
1966,4.7823753
1967,5.3010693
1968,4.985626
1969,5.2368093
1970,5.349491
1971,5.290793
1972,5.273613
1973,5.4689894
1974,4.1103907
1975,3.3720036
1976,4.425811
1977,4.1818085
1978,5.342758
1979,5.1514573
1980,4.2190475
1981,1.9038622
1982,2.747138
1983,2.8242714
1984,4.063759
1985,2.7908764
1986,3.8094716
1987,2.613163
1988,3.2888272
1989,4.5608654
1990,3.2412367
1991,3.3561342
1992,3.1527364
1993,3.7893777
1994,4.0831
1995,4.8846474
1996,2.602695
1997,3.5377793
1998,3.6680598
1999,2.5667717
2000,3.7963138
2001,3.566101
2002,2.5463278
2003,2.5553617
2004,4.6546097
2005,4.031475
2006,4.024984
2007,2.5490103
2008,4.597099
2009,5.430988
2010,3.228534
2011,3.714403
2012,4.0009165
2013,4.7259417
2014,4.8206615
2015,3.3387456
2016,4.237283
2017,3.3838787
2018,5.3471556
2019,2.5038693
2020,4.6580133
2021,3.9602551
2022,4.2293935
2023,4.425916
2024,2.5626278
2025,5.2344904
2026,5.653022
2027,4.820707
2028,4.464058
2029,4.389999
2030,3.579269
2031,4.9537005
2032,3.6729674
2033,5.3351784
2034,5.5022793
2035,3.295725
2036,4.6697636
2037,5.284164
2038,5.553102
2039,4.403418
2040,5.36645
2041,5.4409804
2042,5.8422446
2043,5.446707
2044,5.292548
2045,4.1999617
2046,5.278535
2047,2.9192278
2048,4.050435
2049,5.2513943
2050,4.9284687
2051,2.949664
2052,3.7529035
2053,3.2481344
2054,3.396735
2055,3.487634
2056,3.7782576
2057,4.624589
2058,5.4621973
2059,5.4168267
2060,5.4123373
2061,5.314712
2062,5.4938245
2063,5.4851556
2064,5.6730304
2065,4.6156826
2066,3.0290518
2067,4.73047
2068,2.017706
2069,4.054469
2070,4.0278735
2071,3.4572453
2072,3.9493492
2073,4.8403387
2074,3.5820456
2075,2.9098046
2076,4.0162826
2077,4.2387457
2078,3.6022398
2079,5.42539
2080,5.5072246
2081,5.65442
2082,5.50158
2083,5.6528196
2084,5.572023
2085,5.5141454
2086,5.129112
2087,4.830118
2088,5.4277744
2089,3.158475
2090,4.050342
2091,4.916983
2092,3.9719374
2093,4.3065615
2094,3.2863126
2095,2.879443
2096,4.1565785
2097,5.430048
2098,5.9575415
2099,4.3780026
2100,4.860789
2101,3.987111
2102,5.3585343
2103,5.5155983
2104,3.7395034
2105,5.4749537
2106,5.55385
2107,5.446178
2108,5.366032
2109,5.364276
2110,5.6342554
2111,5.4041066
2112,5.445541
2113,5.4565225
2114,5.4110074
2115,5.471558
2116,3.9896455
2117,4.9988775
2118,4.137326
2119,5.4015017
2120,3.762936
2121,2.522127
2122,3.0996635
2123,4.185577
2124,4.0367947
2125,4.619067
2126,4.053944
2127,4.6633763
2128,3.233377
2129,4.903599
2130,5.3232203
2131,5.389978
2132,5.563929
2133,5.082405
2134,5.3646727
2135,5.34578
2136,3.6794136
2137,5.3078995
2138,3.4952419
2139,3.8825984
2140,3.0174289
2141,5.3623524
2142,4.650719
2143,3.5208242
2144,3.514251
2145,3.539895
2146,3.8642697
2147,3.9582791
2148,3.7153301
2149,5.3674517
2150,5.3238463
2151,5.681648
2152,5.4356837
2153,5.7930784
2154,5.84104
2155,4.9958935
2156,5.4176006
2157,5.6756325
2158,5.5868874
2159,4.0399914
2160,3.989725
2161,4.0205445
2162,3.5748606
2163,4.0610023
2164,3.8623886
2165,5.6649456
2166,5.3986473
2167,5.884392
2168,4.794139
2169,3.6901727
2170,4.097595
2171,5.4232407
2172,5.0849614
2173,3.7134676
2174,3.2540154
2175,5.291548
2176,5.33735
2177,5.681613
2178,5.6659513
2179,5.538214
2180,5.5297604
2181,5.075496
2182,5.302979
2183,5.435366
2184,5.5949707
2185,4.906067
2186,4.4943466
2187,5.324676
2188,4.3964257
2189,3.5790646
2190,4.372531
2191,4.029308
2192,2.770949
2193,4.5482397
2194,3.545361
2195,3.1793203
2196,3.5945277
2197,4.599306
2198,5.2815347
2199,4.899918
2200,5.884734
2201,5.3411207
2202,5.764758
2203,5.3884306
2204,5.3650746
2205,5.1344686
2206,5.4080167
2207,5.4278693
2208,3.5355945
2209,4.0029078
2210,3.896545
2211,2.9180446
2212,3.1676106
2213,4.604517
2214,4.6852446
2215,3.1803665
2216,4.07356
2217,3.3452704
2218,2.5592046
2219,5.639303
2220,5.3409057
2221,5.596306
2222,5.369356
2223,5.6407533
2224,5.8420362
2225,5.6804695
2226,5.3064065
2227,5.543919
2228,5.575085
2229,4.928608
2230,4.19666
2231,4.7315116
2232,4.0316353
2233,3.9402423
2234,2.6435528
2235,5.9184203
2236,3.2825255
2237,4.0632076
2238,4.46353
2239,4.132344
2240,5.541447
2241,3.6749575
2242,5.4443765
2243,3.963615
2244,4.085183
2245,2.505402
2246,5.1677866
2247,4.7813106
2248,4.835177
2249,5.0460773
2250,5.4535933
2251,5.607498
2252,5.497629
2253,5.1999373
2254,5.357619
2255,5.5033584
2256,2.6038432
2257,5.3834906
2258,4.5354676
2259,5.3983703
2260,3.8655987
2261,3.009391
2262,4.3233643
2263,4.291693
2264,3.323728
2265,4.51928
2266,3.772892
2267,4.0625863
2268,5.3504763
2269,5.2740226
2270,4.5660353
2271,5.3286996
2272,5.519885
2273,5.7220416
2274,5.7809076
2275,5.5432663
2276,5.3006372
2277,4.1594567
2278,3.17323
2279,1.9169061
2280,3.084276
2281,2.9038143
2282,3.746585
2283,2.8907316
2284,3.2097878
2285,2.6662211
2286,3.6210666
2287,4.455596
2288,3.1947756
2289,5.437204
2290,5.653105
2291,6.1668644
2292,5.407685
2293,5.3994823
2294,5.184617
2295,5.571128
2296,5.409314
2297,5.5247035
2298,5.6535563
2299,3.3719964
2300,3.5397146
2301,3.421907
2302,4.6198077
2303,4.7619834
2304,4.032534
2305,5.3264832
2306,5.3899083
2307,3.8797247
2308,5.5014777
2309,3.8283882
2310,4.9365454
2311,2.2767
2312,5.38886
2313,4.1017485
2314,3.9009051
2315,5.5007777
2316,5.031633
2317,5.360767
2318,3.3002949
2319,4.8113117
2320,5.012409
2321,5.459517
2322,5.599796
2323,5.53914
2324,5.3072352
2325,4.2310743
2326,5.5233984
2327,5.4155617
2328,5.238378
2329,4.9252553
2330,2.5534508
2331,3.94951
2332,3.6193929
2333,3.4948971
2334,4.1029415
2335,4.216863
2336,4.1155086
2337,3.8771129
2338,5.2806683
2339,4.026916
2340,5.2427845
2341,5.762044
2342,5.825651
2343,5.50358
2344,4.591589
2345,5.2452955
2346,4.889841
2347,5.3582454
2348,3.6146154
2349,4.5479956
2350,3.2668872
2351,3.388493
2352,2.5519824
2353,3.7674396
2354,4.740956
2355,3.8796675
2356,5.2069535
2357,2.7968383
2358,3.933105
2359,5.4600215
2360,5.289686
2361,6.138584
2362,5.742745
2363,5.7129183
2364,5.70962
2365,5.883334
2366,5.589398
2367,5.470154
2368,5.3751693
2369,5.179963
2370,2.5453131
2371,4.0286293
2372,4.621477
2373,4.0518165
2374,3.981027
2375,4.889572
2376,4.8780413
2377,4.6134734
2378,3.6424959
2379,2.936648
2380,4.902352
2381,4.6012096
2382,4.490015
2383,4.0860085
2384,5.5302753
2385,4.5276337
2386,5.4093738
2387,4.9000435
2388,5.1266303
2389,4.561842
2390,2.56417
2391,4.24656
2392,5.2872677
2393,5.5977
2394,5.411093
2395,5.6075783
2396,5.592438
2397,5.3871026
2398,5.563637
2399,4.5249677
2400,4.719277
2401,4.8029914
2402,3.662993
2403,4.652541
2404,4.1291604
2405,4.552512
2406,3.2271516
2407,4.124341
2408,4.5718393
2409,4.356438
2410,3.2719269
2411,2.7352562
2412,5.574505
2413,5.5663853
2414,5.1819305
2415,5.2207017
2416,5.5622816
2417,5.4163256
2418,3.0486655
2419,3.2854974
2420,3.8575654
2421,4.7159767
2422,2.5803037
2423,4.692815
2424,4.1501055
2425,5.337749
2426,2.6365774
2427,4.316117
2428,3.9415855
2429,3.9703226
2430,5.570298
2431,5.538016
2432,5.593402
2433,5.4449897
2434,5.9951825
2435,5.5410314
2436,5.754216
2437,5.8435535
2438,5.7955494
2439,5.495223
2440,6.017204
2441,5.5335727
2442,5.575878
2443,2.425084
2444,6.0681195
2445,3.4442902
2446,3.814661
2447,3.6209764
2448,3.9496496
2449,3.2519264
2450,3.905198
2451,4.93333
2452,5.6315823
2453,3.9321957
2454,4.8314223
2455,5.398361
2456,5.064415
2457,5.3881025
2458,5.3843784
2459,3.4952016
2460,5.372328
2461,5.000205
2462,5.4884763
2463,5.7451057
2464,3.2842846
2465,5.539507
2466,5.57414
2467,5.5121465
2468,3.5992785
2469,5.3943954
2470,3.4754715
2471,4.049594
2472,3.5730534
2473,4.622941
2474,3.7435563
2475,4.8867955
2476,2.7505102
2477,3.8658173
2478,4.9245267
2479,5.0054255
2480,5.2385387
2481,5.4779353
2482,5.4719033
2483,3.294452
2484,5.565688
2485,5.4050074
2486,2.8368998
2487,5.589335
2488,3.982327
2489,3.7593088
2490,5.4960465
2491,4.486809
2492,4.541112
2493,3.9319422
2494,4.0415335
2495,4.549173
2496,4.769129
2497,3.8353186
2498,3.5747104
2499,4.6973667
2500,5.6987796
2501,5.6868978
2502,5.566753
2503,5.624
2504,5.2657714
2505,5.556843
2506,5.5641637
2507,5.781935
2508,5.2514176
2509,6.0241256
2510,5.47416
2511,6.1615367
2512,5.903987
2513,5.7172832
2514,5.6170874
2515,3.1131055
2516,4.8181176
2517,4.6261873
2518,3.8198826
2519,3.892231
2520,3.5361323
2521,4.232587
2522,3.6210518
2523,5.5489225
2524,4.1287165
2525,4.28465
2526,5.3951874
2527,4.565948
2528,5.033149
2529,4.1518874
2530,4.1268897
2531,5.416718
2532,4.548507
2533,5.021977
2534,5.622092
2535,2.819891
2536,5.638311
2537,3.3993201
2538,3.9947002
2539,5.2737007
2540,3.287139
2541,3.4068155
2542,3.5872176
2543,3.973657
2544,2.6803906
2545,3.8688307
2546,4.2151537
2547,3.7575488
2548,4.022759
2549,3.4226367
2550,4.0353603
2551,2.5606875
2552,3.8505301
2553,3.1700397
2554,4.0088243
2555,4.6209326
2556,3.9680047
2557,3.61056
2558,4.732085
2559,4.22717
2560,3.9078631
2561,5.2918577
2562,5.736697
2563,5.392754
2564,4.5264444
2565,5.552959
2566,3.2998445
2567,3.276787
2568,3.7264142
2569,2.4344246
2570,5.037577
2571,5.726093
2572,5.542807
2573,4.6131845
2574,5.7233677
2575,5.2907953
2576,5.54311
2577,5.5502853
2578,5.7494116
2579,4.8604345
2580,5.443459
2581,5.420096
2582,6.041494
2583,5.678034
2584,3.0025172
2585,4.6148877
2586,3.55066
2587,5.236875
2588,3.757531
2589,3.577358
2590,3.6752496
2591,5.268477
2592,3.074057
2593,5.5902367
2594,4.5960145
2595,4.034551
2596,5.418155
2597,5.4315133
2598,4.7275553
2599,3.194367
2600,4.7401257
2601,4.1501236
2602,2.0340214
2603,3.3541884
2604,4.3209057
2605,3.939886
2606,2.8015063
2607,2.976162
2608,4.6999784
2609,4.2735047
2610,3.5974455
2611,3.6393173
2612,4.7937264
2613,3.9908767
2614,4.0397396
2615,4.7393274
2616,4.1396055
2617,3.341485
2618,3.4099054
2619,2.535032
2620,3.188942
2621,2.6239934
2622,4.0616603
2623,2.6157994
2624,2.8176684
2625,4.499384
2626,4.053466
2627,3.3208244
2628,3.3468652
2629,3.918498
2630,3.3665214
2631,2.5902944
2632,3.4282248
2633,4.318558
2634,3.080229
2635,5.5847917
2636,3.1498637
2637,5.486738
2638,4.373831
2639,4.930041
2640,5.401189
2641,5.6932983
2642,5.3954306
2643,5.4185667
2644,3.8456388
2645,5.7204585
2646,5.7380466
2647,5.5843654
2648,5.6404786
2649,5.8251243
2650,5.671262
2651,5.701389
2652,5.0653872
2653,2.8178356
2654,5.392786
2655,5.677534
2656,3.4949477
2657,4.0147343
2658,4.5149426
2659,2.5110807
2660,3.1720097
2661,3.957056
2662,3.845649
2663,3.4909408
2664,5.1203265
2665,4.7250056
2666,5.5582604
2667,2.5733123
2668,5.251749
2669,3.4258485
2670,3.9192376
2671,3.6875937
2672,3.5703645
2673,3.2806587
2674,4.251486
2675,2.6363206
2676,3.8155017
2677,2.6708584
2678,2.8708358
2679,4.486491
2680,2.9701908
2681,2.5951357
2682,4.51868
2683,2.6336339
2684,3.8931234
2685,3.3347628
2686,3.2355306
2687,3.8661604
2688,4.7218003
2689,3.3219543
2690,4.143944
2691,3.997266
2692,3.3846962
2693,3.2969434
2694,3.2528849
2695,3.3028755
2696,4.0468616
2697,4.69648
2698,3.5785823
2699,3.961327
2700,2.6270273
2701,3.4833293
2702,4.0775146
2703,5.446936
2704,5.4177094
2705,5.7538934
2706,3.8430345
2707,5.4837646
2708,5.4402375
2709,5.6018405
2710,5.450964
2711,5.915357
2712,5.758021
2713,5.288493
2714,5.225161
2715,6.1204243
2716,5.9758205
2717,5.4822316
2718,6.088245
2719,3.1546414
2720,5.970184
2721,5.4018354
2722,5.394367
2723,3.462973
2724,4.6447134
2725,4.5810575
2726,4.6061373
2727,3.3383722
2728,4.060039
2729,3.1791751
2730,5.0423927
2731,4.683616
2732,5.3185673
2733,3.2536592
2734,3.3948128
2735,4.5275345
2736,5.4120708
2737,4.6944947
2738,3.9450362
2739,3.227121
2740,4.3656745
2741,2.9490466
2742,3.910263
2743,4.683198
2744,3.6904075
2745,4.871876
2746,3.3989365
2747,4.719692
2748,3.4305892
2749,4.4725647
2750,3.1342487
2751,3.8968334
2752,5.471436
2753,5.8550777
2754,4.8814936
2755,5.4918838
2756,5.4494486
2757,5.4534793
2758,5.505486
2759,3.981499
2760,4.7894783
2761,5.187219
2762,3.8047917
2763,3.9184723
2764,4.8049726
2765,2.6222048
2766,4.776664
2767,4.1874433
2768,3.3009198
2769,3.2595255
2770,3.2313786
2771,4.714815
2772,3.183609
2773,5.505899
2774,5.598373
2775,5.63921
2776,4.0687804
2777,5.673325
2778,5.62388
2779,2.9810407
2780,3.4919305
2781,5.435672
2782,6.12866
2783,5.8861446
2784,6.1071734
2785,6.3662553
2786,6.3670063
2787,5.9103045
2788,4.515309
2789,6.010735
2790,5.787693
2791,6.1702485
2792,3.9345796
2793,5.667796
2794,4.823251
2795,3.147552
2796,3.4521747
2797,4.6889195
2798,2.8294258
2799,4.297477
2800,5.4687214
2801,3.242156
2802,5.488549
2803,5.5156217
2804,4.1185017
2805,5.3061204
2806,5.5573792
2807,5.2215934
2808,2.9223413
2809,3.6949522
2810,3.4264357
2811,2.768856
2812,3.6993036
2813,5.356223
2814,5.41328
2815,3.920374
2816,3.910328
2817,4.002729
2818,4.5141096
2819,2.9818594
2820,4.7153625
2821,3.5671067
2822,5.792349
2823,5.436212
2824,5.047927
2825,5.4889965
2826,5.623594
2827,5.5222254
2828,5.678945
2829,5.4451575
2830,4.1332717
2831,5.414087
2832,4.1915746
2833,2.570056
2834,4.050479
2835,3.232057
2836,3.8369532
2837,3.9440708
2838,3.4734511
2839,2.6927147
2840,2.4905808
2841,5.2959886
2842,4.856627
2843,5.3275905
2844,3.7814367
2845,4.680387
2846,5.4682755
2847,4.422702
2848,5.5734735
2849,4.222322
2850,4.6092596
2851,5.462743
2852,5.8566647
2853,5.8869677
2854,6.099629
2855,5.732591
2856,5.775185
2857,5.992457
2858,5.772123
2859,6.5681624
2860,5.5340843
2861,6.198578
2862,5.619236
2863,5.0994706
2864,4.4488554
2865,3.965306
2866,3.8164096
2867,3.9399166
2868,4.5869308
2869,3.849307
2870,5.647026
2871,5.3158727
2872,5.3325806
2873,4.1330795
2874,2.548799
2875,3.305437
2876,3.6223738
2877,4.1400867
2878,3.9755213
2879,3.6694899
2880,3.1602247
2881,2.5840688
2882,3.9919379
2883,3.6826513
2884,4.6302376
2885,5.333254
2886,4.261698
2887,1.8208468
2888,4.677697
2889,3.5570343
2890,4.0026817
2891,3.1848931
2892,5.8781824
2893,5.631331
2894,5.437042
2895,6.1233935
2896,5.9293003
2897,5.8068714
2898,5.6671247
2899,5.7861094
2900,5.5659275
2901,5.4035435
2902,4.010841
2903,3.9205656
2904,4.63917
2905,2.5938568
2906,3.469418
2907,4.6410613
2908,4.614031
2909,3.9339786
2910,3.9699028
2911,5.41703
2912,5.443036
2913,5.52226
2914,5.540221
2915,3.8465405
2916,3.4801185
2917,5.627994
2918,3.1749449
2919,5.244078
2920,5.446823
2921,5.8420944
2922,5.8995676
2923,5.9084907
2924,5.7934904
2925,5.5962286
2926,5.9992056
2927,5.78797
2928,5.3591437
2929,5.6331024
2930,7.126004
2931,5.5879164
2932,5.7035275
2933,4.023363
2934,5.116866
2935,4.1705217
2936,4.2422366
2937,4.0568438
2938,3.5365815
2939,3.1485941
2940,5.277229
2941,3.864057
2942,4.2932153
2943,3.8126216
2944,5.648568
2945,4.408782
2946,5.3719387
2947,3.871986
2948,4.1315775
2949,3.397653
2950,3.9861808
2951,3.4761786
2952,4.7443547
2953,3.3175685
2954,5.269598
2955,3.420518
2956,3.566102
2957,4.041839
2958,4.0532246
2959,2.7062917
2960,3.970983
2961,3.8765655
2962,5.9315124
2963,5.5526476
2964,4.627661
2965,5.836067
2966,5.541043
2967,5.5994287
2968,5.491147
2969,4.55214
2970,5.4832535
2971,5.245451
2972,2.743106
2973,5.300163
2974,5.0541654
2975,3.847881
2976,5.249459
2977,4.71888
2978,4.8031497
2979,4.5185432
2980,4.057317
2981,5.326899
2982,5.4766912
2983,5.6514096
2984,3.2887738
2985,2.577346
2986,4.2070417
2987,3.282291
2988,5.6848116
2989,5.6620107
2990,5.364196
2991,5.7498083
2992,5.81595
2993,4.9333143
2994,5.960896
2995,4.9869633
2996,5.692584
2997,5.9180384
2998,6.155511
2999,5.8811293
3000,5.6172566
3001,5.611859
3002,5.080472
3003,5.238868
3004,5.5978284
3005,5.890835
3006,5.7486386
3007,5.704074
3008,5.700875
3009,5.486463
3010,5.413237
3011,3.922947
3012,2.5484042
3013,4.111611
3014,5.451428
3015,3.607409
3016,4.04109
3017,5.5760365
3018,5.3826003
3019,3.3869512
3020,4.144518
3021,3.998841
3022,2.982944
3023,3.5906715
3024,3.2231994
3025,3.8517094
3026,3.551673
3027,3.5297794
3028,3.2299757
3029,3.801375
3030,3.996908
3031,4.6347876
3032,5.387687
3033,2.6881976
3034,5.6712284
3035,5.712863
3036,5.775788
3037,5.560148
3038,5.605806
3039,6.0327535
3040,5.380319
3041,5.5465302
3042,5.5194182
3043,4.8172235
3044,3.1688967
3045,2.7198865
3046,3.2985249
3047,3.9449184
3048,4.3266096
3049,3.3491077
3050,3.6216297
3051,2.5899086
3052,5.443718
3053,3.976006
3054,3.1925776
3055,5.799545
3056,5.7392955
3057,5.445849
3058,2.8779573
3059,5.4537373
3060,6.5473065
3061,5.486821
3062,5.6449947
3063,6.755213
3064,5.715307
3065,3.7746084
3066,5.574704
3067,5.667019
3068,4.8885736
3069,5.547154
3070,5.70618
3071,5.6120396
3072,3.9536746
3073,5.487837
3074,5.381758
3075,5.377573
3076,5.6265416
3077,5.544483
3078,5.646833
3079,6.2076426
3080,5.490925
3081,5.481748
3082,5.7395554
3083,4.670123
3084,3.3060896
3085,4.8856716
3086,5.364008
3087,5.32634
3088,3.4579604
3089,5.270412
3090,4.0668354
3091,4.7142982
3092,3.946055
3093,3.8878121
3094,4.163521
3095,2.521701
3096,4.048384
3097,2.6545804
3098,3.9299164
3099,3.301052
3100,4.018084
3101,2.5460815
3102,4.778126
3103,4.9263053
3104,5.8164783
3105,5.945546
3106,5.502109
3107,5.310205
3108,5.0379457
3109,5.397876
3110,5.1336284
3111,5.493325
3112,3.7565956
3113,5.438277
3114,5.419816
3115,2.4518309
3116,3.6848836
3117,4.611785
3118,4.739004
3119,2.6199238
3120,2.971407
3121,4.0383
3122,4.1948514
3123,3.9806304
3124,5.3645153
3125,3.531283
3126,3.252577
3127,5.4172654
3128,4.9512734
3129,5.476424
3130,5.5059032
3131,6.4399757
3132,5.8737497
3133,5.811534
3134,5.6866827
3135,5.7115555
3136,5.7636633
3137,3.9837527
3138,5.282715
3139,3.0750418
3140,5.476633
3141,3.729383
3142,4.698632
3143,5.3850217
3144,5.9812536
3145,5.772798
3146,6.208244
3147,5.512275
3148,5.4474206
3149,5.943578
3150,5.3228292
3151,4.9311237
3152,4.630853
3153,5.5343313
3154,5.5436664
3155,5.6962466
3156,5.474217
3157,5.3669486
3158,4.8240743
3159,4.60581
3160,4.0047574
3161,4.1457744
3162,3.3601608
3163,2.5368552
3164,3.3968828
3165,2.4523
3166,3.1787045
3167,4.7817874
3168,3.214391
3169,5.3755646
3170,4.140309
3171,3.487794
3172,5.468685
3173,4.5952315
3174,5.131979
3175,3.9077406
3176,5.4577184
3177,5.5644836
3178,5.490463
3179,5.774107
3180,6.3293138
3181,5.7567234
3182,2.5277352
3183,5.437788
3184,3.2411237
3185,4.633246
3186,4.6508327
3187,3.2361717
3188,3.967705
3189,4.759887
3190,3.0196214
3191,4.7059793
3192,3.2684786
3193,4.5233226
3194,3.3259854
3195,2.8331451
3196,3.8769925
3197,5.3058295
3198,5.4932275
3199,5.410526
3200,5.692812
3201,5.918418
3202,5.8255744
3203,5.4532394
3204,5.434553
3205,5.573071
3206,5.5012445
3207,5.58433
3208,5.07475
3209,5.5258574
3210,2.980081
3211,6.0919175
3212,6.0207963
3213,4.711909
3214,5.4082475
3215,5.7776275
3216,5.747403
3217,6.3128376
3218,5.5865374
3219,6.0603967
3220,5.3182936
3221,5.392455
3222,5.3323274
3223,5.6890683
3224,5.3157587
3225,5.841519
3226,5.378538
3227,5.3868423
3228,5.3593936
3229,5.1974688
3230,2.5404472
3231,3.9993963
3232,2.6391985
3233,3.3249023
3234,3.5602684
3235,4.0651913
3236,3.3454008
3237,4.1543097
3238,5.5968657
3239,4.0639863
3240,5.37714
3241,3.1606233
3242,3.407262
3243,4.58335
3244,3.2101479
3245,4.038823
3246,3.9799314
3247,5.044579
3248,4.1255684
3249,4.7883244
3250,3.1744885
3251,5.691942
3252,5.465721
3253,3.4996674
3254,5.3822207
3255,5.480175
3256,3.4411542
3257,2.8216753
3258,3.987
3259,4.618552
3260,3.3609836
3261,2.5970817
3262,4.7791185
3263,4.6936655
3264,3.5654488
3265,5.3642874
3266,3.4251156
3267,4.741664
3268,5.3301616
3269,5.4436893
3270,5.5039043
3271,6.011842
3272,5.825322
3273,5.110604
3274,6.1816335
3275,5.801791
3276,5.9662466
3277,6.080567
3278,5.7108555
3279,5.283687
3280,6.122156
3281,5.5194826
3282,5.4361415
3283,6.0462294
3284,5.8394513
3285,6.320681
3286,5.74021
3287,5.9870687
3288,4.94299
3289,5.754479
3290,5.5941644
3291,5.5206327
3292,5.41362
3293,3.0568447
3294,5.4382105
3295,5.3024645
3296,5.4879656
3297,5.4924
3298,5.434699
3299,4.461537
3300,4.0004663
3301,4.6113653
3302,5.3920693
3303,4.0623446
3304,4.631778
3305,3.388976
3306,3.3315663
3307,3.3098788
3308,5.262577
3309,3.4734883
3310,4.191812
3311,3.3260036
3312,4.6739345
3313,4.183345
3314,2.5908954
3315,2.8646092
3316,4.1906524
3317,2.5928683
3318,4.1742268
3319,3.4546156
3320,3.955638
3321,4.055567
3322,5.4264903
3323,2.0056415
3324,5.3935146
3325,4.4557114
3326,4.0247555
3327,3.941584
3328,3.8056169
3329,3.9375014
3330,2.6352568
3331,4.7874985
3332,4.6119194
3333,4.4804425
3334,5.458866
3335,4.555238
3336,4.6570807
3337,5.504514
3338,2.349924
3339,3.9352927
3340,5.2180386
3341,5.168642
3342,3.3125162
3343,2.6596386
3344,5.408863
3345,5.301748
3346,5.379511
3347,4.993205
3348,6.248663
3349,3.7286065
3350,5.5747614
3351,6.0114717
3352,5.976115
3353,6.246315
3354,5.634889
3355,6.7161584
3356,5.5922933
3357,5.5820384
3358,5.863295
3359,5.6983685
3360,5.402155
